160,Do You Know Doris,do-you-know-doris,2014,1,"Hansen, D.",hansen-d,2000,"A soft coral pink here, really pretty in the heat of summer. Although registered as early, it flowers in July in our garden. ",22,5.5,2,2,"e,m",8.5,1,6
161,Dominic,dominic,2019,1,Williams,williams,1984,A velvety textured flower of the darkest red with a contrasting yellow throat. A strong and vigorous plant. ,30,5.5,2,2,m,4.5,1,10
162,Dorethe Louise,dorethe-louise,2014,1,Peck,peck,1976,"Big, wide yellow- green blooms that always attract attention in the garden.",28,6.75,2,3,m,4,1,4
163,Double Action,double-action,2019,1,Reinke,reinke,1992,"A soft, pale yellow double that is very popular with garden visitors.",24,5.5,1,3,"e,m",5.5,1,8
164,Dragon King,dragon-king,2019,1,"Kirchhoff, D.",kirchhoff-d,1992,"A fine, deep,ruffled red flower with a large yellow green throat. Stunning in a clump.  ",22,5.5,2,1,"e,m",6.5,1,10
165,Dream Awhile,dream-awhile,2019,1,"Brown, E.C.",brown-e-c,1981,"A dreamy, soft pink self with a green throat. ",23,5.5,1,2,"e,m",4.5,1,8
166,Dream Legacy,dream-legacy,2019,1,Stamile,stamile,1995,A nice cream white flower with a wine red eyezone and a matching picotee edge.,26,4.5,2,3,m,5,1,10
167,Driving Me Wild,driving-me-wild,2019,1,Stamile,stamile,1992,A lavender pink flower with a darker eye and a green throat. A fine gold edge is apparent in hot weather.,26,5.5,2,1,"e,m",6,1,8
168,Earnest Yearwood,earnest-yearwood,2019,1,Joiner,joiner,1989,"Very large, pale apricot flower with a big green throat.  ",30,8,2,1,m,5.5,1,5
169,Earth Fire,earth-fire,2014,1,Hager,hager,1989,A bright copper orange flower of triangular form. Always in demand.,25,5,2,3,"e,m",6,1,2
170,Ed Brown,ed-brown,2014,1,Salter,salter,1994,A stunning flower of pale pink with a heavy gold ruffled edge. Stout Medal winner 2006.,28,5.5,2,2,"e,m",7.5,1,10
171,Edge Ahead,edge-ahead,2019,1,Sellers,sellers,1993,"Pale lavender pink,lightly ruffled flower with a darker eyezone and a green yellow throat.",28,5.5,2,3,m,5.5,1,10
172,Edge of Darkness,edge-of-darkness,2019,1,Stamile,stamile,1997,A striking lavender mauve flower with a bold purple eye and matching edge.,25,5,2,1,"e,m",6.5,1,8
173,Edna Spalding,edna-spalding,2014,1,Spalding,spalding,1962,"Pale, clear, pink with a yellow green throat. Remains very popular.  ",24,4.5,1,3,e,3.5,1,5
174,El Desperado,el-desperado,2014,1,Stamile,stamile,1991,Mustard yellow with a wine purple eye and matching edge. A highly acclaimed daylily which has won many awards in both the USA and Europe.,28,5,2,3,"m,l",5,0,0
175,Elaine Farrant,elaine-farrant,2014,1,"Wyers, J.",wyers-j,2006,"Raised and selected on the Isle of Wight and named after a special friend, this is a peachy pink flower with a yellow green throat.The scapes are tall and well branched.",39,5,2,3,m,5.5,1,10
176,Electric Marmalade Magic,electric-marmalade-magic,2019,1,"Kinnebrew, J.",kinnebrew-j,2001,A wonderfully ruffled orange flower.The colour becomes deeper around the throat.,24,5.75,2,2,"e,m",10,1,8
177,Elizabeth Salter,elizabeth-salter,2014,1,Salter,salter,1992,The ruffling on this melon pink flower extends right into the throat. Stout Medal winner in 2000 and still very popular.,22,5.5,2,2,m,6.5,1,10
178,Eloquent Silence,eloquent-silence,2019,1,Salter,salter,1993,"A pretty cream white flower with some ruffling on the petal edges, which are lightly touched with gold.",28,6,2,1,m,5.5,1,10
179,Emerald Dew,emerald-dew,2019,1,Harris,harris,1980,"A large, round and ruffled greenish yellow flower with a green throat and good fragrance.",28,6.5,2,3,"e,m",5,1,10
180,Emily Jaye,emily-jaye,2019,1,Harris,harris,1983,A near white flower with a green throat.,29,6,2,3,"e,m",4.5,1,8
181,Emperor's Choice,emperors-choice,2014,1,Benz,benz,1991,A beautiful lemon yellow flower which recurves and is extremely ruffled.,24,5,2,3,"m,l",6,1,10
182,Emperor's Dragon,emperors-dragon,2019,1,"Munson, R.W.",munson-r-w,1988,"A triangular flower of silvery lavender mauve with huge, bold raisin-plum eyezone.",26,5,2,1,m,5.5,1,10
183,Enchanting Blessing,enchanting-blessing,2019,1,"Spalding, W.",spalding-w,1983,A pale apricot peach and cream blend that could almost be carved out of wax.,19,5.25,1,1,m,5,1,6
184,English Cameo,english-cameo,2019,1,Stamile,stamile,1996,A light cream peach flower with a green throat.,26,5.5,2,3,"e,m",5.5,1,6
185,Entransette,entransette,2014,1,Blyth,blyth,1981,"A tall,stately daylily from Australia. Gives a wonderful show of plum wine flowers.",36,5,2,3,e,5,1,3
186,Erica Nicole Gonzales,erica-nicole-gonzales,2019,1,Spalding-Guillory,spalding-guillory,1988,Lavender mauve flower with a darker eyezone and a green throat.,19,5,1,1,"e,m",4,1,10
187,Eternal Blessing,eternal-blessing,2019,1,Spalding,spalding,1971,"An older near white with a pale green throat which flowers on short scapes, so best for front of border. Blooms profusely when established.",10,5.5,1,3,"e,m",4,1,10
188,Evelyn Lela Stout,evelyn-lela-stout,2019,1,"Munson, R.W.",munson-r-w,1986,A gorgeous pastel apricot pink flower with a chartreuse heart.,24,6,2,1,"e,m",5.5,1,10
189,Evening Enchantment,evening-enchantment,2019,1,Stamile,stamile,1995,"A fine, rich deep purple flower with a green yellow throat.",26,5,2,1,"e,m",7,1,7
190,Ever So Ruffled,ever-so-ruffled,2014,1,Stamile,stamile,1983,"Deep yellow, green throated flowers of round and ruffled form. A superb daylily which always puts on a good show.  ",22,5,2,2,m,4.5,1,4
191,Exotic Love,exotic-love,2014,1,Stevens-Seawright,stevens-seawright,1987,A bright golden yellow flower with a bold maroon eye. A partial picotee edge is apparent in hot weather.,30,4.5,2,3,m,4,1,8
192,Ezekiel,ezekiel,2019,1,Talbott,talbott,1991,"A sumptuous, black red double flower. One of the best and most consistent tetraploid doubles we have seen. ",28,5,2,1,m,7,1,5
193,Faberge,faberge,2019,1,"Munson, R.W.",munson-r-w,1986,A pretty orchid pink flower with a large chalky yellow throat.,20,4.5,2,1,m,5,1,8
194,Fairy Charm,fairy-charm,2014,1,Jablonski,jablonski,1978,"A perfectly formed, round and ruffled flower, which opens well in all weather conditions. Although registered as cream pink, in our cooler climate the colour is a soft creamy yellow.",26,5,1,3,"e,m",4,1,8
195,Fairy Tale Pink,fairy-tale-pink,2014,1,Pierce,pierce,1980,"A beautifully ruffled melon pink flower, the pink becoming more pronounced in hot weather. Although registered as semi-evergreen, it tends to be dormant here. Stout Medal winner 1990. ",24,5.5,1,3,m,4.5,1,6
196,Fall Guy,fall-guy,2019,1,Adams-Adams,adams-adams,1991,A glowing apricot flower with a darker throat and lighter midribs. Makes a spectacular clump.,34,5,2,1,m,5,1,8
197,Feather Down,feather-down,2019,1,Wild,wild,1981,Light cream with perhaps a hint of peach and a yellow green throat.,28,5.75,1,3,"m,l",3.5,1,4
198,Femme Fatale,femme-fatale,2014,1,Talbott,talbott,1985,"A broad, creamy white flower with a large and showy purple eyezone and green throat. ",21,5,1,2,e,5,1,6
199,Femme Osage,femme-osage,2019,1,Whatley,whatley,1985,This fine daylily has a large green throat which is the perfect foil to the melon- apricot base colour.,25,6.5,2,1,m,6,1,5
200,Ferengi Gold,ferengi-gold,2019,1,Petit,petit,1994,"Beautifully ruffled,bright yellow flower with a green throat. Flawless blooms from this multi award winner.",19,5.5,2,3,"e,m",7.5,1,8
201,First Knight,first-knight,2014,1,Salter,salter,1995,This beautiful creamy yellow flower is round and ruffled with a gold edge and green throat.,28,6,2,2,"e,m",7,1,8
202,Fleeting Fancy,fleeting-fancy,2019,1,Salter,salter,1995,This outstanding cream-yellow flower has an enormous reddish bown eye.,28,5.5,2,1,m,7,1,8
203,Flower Pavilion,flower-pavilion,2019,1,"Kirchhoff, D.",kirchhoff-d,1985,A lovely double flowered pumpkin orange daylily.,28,5,1,2,"m,l",4.5,1,8
204,Floyd Cove,floyd-cove,2014,1,Stamile,stamile,1987,"Rich yellow, green throated flowers with wide overlapping petals, giving a circular form.  ",21,5,2,3,m,5,1,6
205,Flying Saucer Blues,flying-saucer-blues,2019,1,Lambertson,lambertson,2000,A cream lavender blend with a purple eye and edge above a large green throat.,22,5.5,2,2,"e,m",8.5,1,5
206,Fooled Me,fooled-me,2014,1,Reilly-Hein,reilly-hein,1990,A striking golden yellow flower with a deep red eyezone. A red picotee edge is formed in hot weather. Blooms for ages when established. Stout Medal winner 2005.,24,5.5,2,3,"e,m",5,1,6
207,Forever Redeemed,forever-redeemed,2019,1,"Carpenter, J.",carpenter-j,2003,This recurved red flower has a lighter red watermark halo around a huge yellow green throat.,25,5.75,2,3,"e,m",9,1,6
208,Fortune's Dearest,fortunes-dearest,2019,1,Morss,morss,1994,"A grape purple flower with a white edge and a faint watermark halo around the chartreuse throat. A remarkable feature is that in warmer weather, the white edge develops distinct 'teeth'. ",25,6,2,1,e,8,1,5
209,Fragrant Pastel Cheers,fragrant-pastel-cheers,2014,1,Klehm,klehm,1990,A cream yellow blend with a yellow to green throat. The ruffled petal edges are touched with gold.,38,5.5,2,3,m,4.5,1,6
210,Frans Hals,frans-hals,2014,1,Flory,flory,1955,A hot bicolour in rust red with yellow- orange sepals in an open star shaped form. A classic daylily that remains popular.,24,4.5,1,3,"m,l",3.5,1,7
211,French Connection,french-connection,2014,1,Lytton,lytton,1999,This flower is a blend of lavender and plum purple with a chalky watermark halo and a yellow to green throat. Raised in the UK and an excellent performer.,27,5.5,2,2,m,5,1,7
212,French Pavilion,french-pavilion,2014,1,"Munson, R.W.",munson-r-w,1983,Rose pink with a faint chalky pink eyezone and a small yellow green throat.,26,6,2,1,m,4.5,1,6
213,French Porcelain,french-porcelain,2014,1,"Munson, R.W.",munson-r-w,1976,A smoky lilac lavender flower with a wine plum eyezone and a cream yellow throat.,30,7,2,2,"e,m",4.5,1,7
214,Frills and Furbelows,frills-and-furbelows,2014,1,Lytton,lytton,2005,A wonderfully ruffled apricot blend with a gold edge and green throat. Very floriferous. ,26,5,2,2,m,9.5,1,8
215,Frosted Encore,frosted-encore,2014,1,Guidry,guidry,1989,Lavender flower with a faint purple halo around the green throat.,22,6.5,1,2,e,4.5,1,10
216,Frosty White,frosty-white,2014,1,Guidry,guidry,1978,"Creamy, near white with a green throat in the typical Guidry round and ruffled style.",20,6,1,1,e,4,1,4
217,Frozen Jade,frozen-jade,2019,1,Sellers,sellers,1975,A wide flower of lemon yellow with a green throat. Excellent plant habits. ,28,5.5,2,3,m,4.5,1,10
218,Gemini,gemini,2019,1,Moldovan,moldovan,1979,A light mauve pink flower with a narrow gold wire edge and a yellow green throat. Registered as a double but we have only seen single blooms.,26,5,2,2,m,5,1,4
219,Gentle Country Breeze,gentle-country-breeze,2014,1,Klehm,klehm,1988,"Pale, soft cream pink flower with a gold green throat.",23,5.5,2,3,"m,l",4.5,1,10
220,Gentle Rose,gentle-rose,2014,1,Stamile,stamile,1989,A large medium pink flower which is darker at the edges and has a light green throat.A beautiful daylily and a vigorous grower.,22,6,2,3,"e,m",5,1,6
221,Gentle Shepherd,gentle-shepherd,2014,1,Yancey,yancey,1982,"Long renowned as being the whitest of the'near whites',this beauty is enhanced by a cool green throat.",28,5.5,1,2,m,4.5,1,6
222,Gentle Thoughts,gentle-thoughts,2019,1,Lytton,lytton,2011,"Ivory flower, overlaid in soft pink with yellow edging and a green throat.",26,5,2,2,"e,m",10,1,4
223,George Cunningham,george-cunningham,2019,1,"Hall, D.F.",hall-d-f,1957,Melon-cream star shaped flower with a radiant golden throat.,36,4.75,1,3,m,3,1,8
224,Giant Moon,giant-moon,2019,1,Kraus,kraus,1956,A classic heritage daylily with large pale yellow flowers and some fragrance.,30,6,1,3,m,3,1,10
225,Glittering Treasure,glittering-treasure,2019,1,Himmotu,himmotu,1981,"A bright yellow self, allegedly very fragrant but unconfirmed as yet.",29,6,2,2,m,4.5,1,10
226,Gold Fever,gold-fever,2014,1,Lytton,lytton,2003,"Another winner from Eve Lytton that we have been privileged to trial in the British climate. Needless to say it passed with flying colours! This is a ruffled gold flower with a pink overlay, diamond dusting and a gold edge.\r\nHalf of the purchase price will be donated to charity. Few only.",26,5,2,2,"e,m",9,1,6
227,Golden Firefly,golden-firefly,2019,1,"Millikan, B.",millikan-b,1985,"Beautifully formed, ruffled and recurved golden yellow flowers.",26,5.5,1,3,m,5,1,10
228,Golden Ginkgo,golden-ginkgo,2019,1,Griesbach-Klehm,griesbach-klehm,1979,Large lemon yellow flower with a green heart.,32,6.5,2,3,m,4,1,6
229,Golden Prize,golden-prize,2014,1,Peck,peck,1968,"Wide, bright gold, crepe textured flowers. A real 'golden oldie' which is always popular.",26,7,2,3,l,4,1,5
230,Golden Scroll,golden-scroll,2014,1,Guidry,guidry,1983,"Gorgeous, heavily ruffled, tangerine and gold blend with a green throat. Recurved, diamond dusted and immaculately formed.",19,5.5,1,3,e,4.5,1,6
231,Goldie Hicks,goldie-hicks,2019,1,Durio,durio,1982,"A huge, bright golden yellow flower with a green throat and some fragrance. ",30,7,2,1,"e,m",5,1,5
232,Gothic Window,gothic-window,2014,1,Hanson,hanson,1990,A violet purple blend with a chalky 'watermark' halo and a chartreuse throat.,26,6,2,2,m,6,1,7
233,Grace and Favour,grace-and-favour,2014,1,Lytton,lytton,1999,A dark burgundy-red flower with a darker halo and a green throat. A painting of this flower was the logo for the Chelsea Flower Show 2008.,25,5,2,2,m,6.5,1,10
234,Graceful Eye,graceful-eye,2014,1,"Spalding, W.",spalding-w,1987,A beautiful rose lavender flower with a purple halo and green throat. An excellent performer when established.,21,6,1,1,e,5,1,7
235,Graceland,graceland,2014,1,Morss,morss,1987,A smooth pastel blend of lavender and cream pink with a darker halo and a yellow green throat.,28,6,2,1,e,5,1,7
236,Grand Masterpiece,grand-masterpiece,2014,1,Dove,dove,1984,"A round and ruffled, dark reddish purple with a green throat.",21,5,1,3,"e,m",4.5,1,10
237,Grand Palais,grand-palais,2019,1,"Munson, R.W.",munson-r-w,1987,A classic Munson purple with a large cream throat and characteristic chalky halo or 'watermark'.,24,6,2,2,m,5,1,10
238,Grape Velvet,grape-velvet,2014,1,Wild,wild,1978,A rich grape purple flower with a green throat. Super colour.,24,4.5,1,3,m,4,1,3
239,Green Eyed Lady,green-eyed-lady,2014,1,"Millikan, B.",millikan-b,1985,"A round and ruffled, lemon yellow flower with a green throat. Vigorous and floriferous, it makes a splendid display.",24,4.5,1,3,"e,m",4,1,4
240,Green Fringe,green-fringe,2019,1,Fay,fay,1974,"A yellow, green influenced flower with fringed edges and a green throat.",27,6.5,2,3,m,3.5,1,10
241,Green Mystique,green-mystique,2019,1,Salter,salter,2002,"Very ruffled, green influenced cream yellow flowers edged in green. The green effect is more pronounced in warmer weather.",27,5.75,2,1,"e,m",7.5,1,8
242,Green Puff,green-puff,2014,1,"Spalding, W.",spalding-w,1977,"Registered as canary yellow, this flower has a greenish cast and a green throat.",15,5.25,1,2,m,4,1,3
243,Groovy Green,groovy-green,2014,1,Lankart,lankart,1979,A chartreuse yellow self with a green throat. One of the greenest daylilies we have seen.,24,5.5,1,2,"e,m",4.5,1,6
244,Hail Mary,hail-mary,2014,1,Moldovan,moldovan,1984,"An impressive, deep pink with silver highlights in hot weather. Strong and sturdy plants.",24,5.5,2,3,e,7.5,1,6
245,Harbor Gate,harbor-gate,2019,1,"Carpenter, K.",carpenter-k,1985,A gorgeous pink flower with a lavender cast and a green throat. Always gets noticed.,26,6,1,3,e,5.5,1,10
246,Harvest Hue,harvest-hue,2014,1,"Millikan, B.",millikan-b,1986,A glowing blend of coppery red autumnal tints with a faint rose red halo and green yellow throat.,23,5.5,2,2,l,5.5,1,10
247,Heady Wine,heady-wine,2014,1,Peck,peck,1982,A creamy pale pink flower with a mauve pink eyezone. A study in pastels.,22,5.5,2,3,m,4,1,10
248,Heavenly Treasure,heavenly-treasure,2019,1,Reckamp-Klehm,reckamp-klehm,1978,A glowing apricot melon blend with a remarkable fringed edge.,30,6.25,2,3,"e,m",5,1,10
249,Heirloom Lace,heirloom-lace,2014,1,Wild ,wild,1963,"Allegedly fragrant, soft butter yellow flowers that will happily tolerate afternoon shade.",32,6,1,3,m,3,1,5
250,Helle Berlinerin,helle-berlinerin,2014,1,Tamberg,tamberg,1981,Pale Melon cream flower with a deeper yellow orange throat.Raised in Europe and an outstanding performer.  ,28,5.5,2,3,m,5,1,7
251,Hermitage Newton,hermitage-newton,2019,1,Lambert,lambert,1983,"Star shaped, very dark mahogany red with sepals edged in gold and a yellow green throat.",30,6,2,3,m,5,1,7
252,Hey There,hey-there,2014,1,Peck,peck,1972,"A large, crimson red flower with a velvety finish and a yellow green throat. The petals are edged in white.",27,6.5,2,3,m,4,0,0
253,High Tor,high-tor,2019,1,Unregistered,unregistered,0,"The tallest daylily we grow. Bright yellow trumpet shaped, sweetly scented flowers are held high on slender, graceful scapes. ",65,5,1,3,m,5,1,10
254,Highland Lord,highland-lord,2014,1,"Munson, R.W.",munson-r-w,1983,"Although regarded as one of the finest red doubles in the USA, here it tends to remain single most of the time. Even so it is an excellent daylily producing an abundance of deep red blooms.",22,5,2,2,"m,l",5,1,5
255,Homeward Bound,homeward-bound,2014,1,"Spalding, W.",spalding-w-,1976,A very large flower of light peach with a green throat.,17,8,1,1,"m,l",5,1,6
256,Hortensia,hortensia,2019,1,Branch,branch,1964,A bright yellow self with a green throat. Awarded the Stout Medal in 1972 and still popular with our visitors. ,34,5,1,3,m,4,1,7
257,Hot Wire,hot-wire,2019,1,Stamile,stamile,1986,This hot orange daylily has been in our orange and purple border for some years and has performed really well.,30,6,2,1,m,4.5,1,10
258,House of Lords,house-of-lords,2019,1,Moldovan,moldovan,1982,A strawberry red and pink bicolour with a deeper red eyezone and a yellow green throat.,28,5.5,2,2,m,5,0,0
259,Humdinger,humdinger,2019,1,Joiner,joiner,1988,This is a huge yellow flower with lighter midribs and edges on the petals and a green throat.,27,8,2,1,"e,m",6,1,10
260,Hymn,hymn,2014,1,Dunbar,dunbar,1983,"Rounded, well ruffled apricot melon blooms. A handsome daylily. ",24,5.5,2,1,"e,m",5,1,4
261,Hyperion,hyperion,2019,1,Franklin-Mead,franklin-mead,1924,"Now in its' ninth decade this daylily, with trumpet shaped canary yellow flowers, is still widely grown.",36,5.5,1,3,m,4,1,10
262,Ice Planet,ice-planet,2019,1,Hansen,hansen,1986,A large pale yellow to near white flower with a green throat.,28,6.5,1,1,"e,m",4.5,1,10
263,Icy Lemon,icy-lemon,2014,1,"Brooks, B.",brooks-b,1990,A greenish yellow self with a green throat and slightly lighter midribs. Long flowering season. Highly recommended.,34,5.5,2,2,"e,m",5.5,1,5
264,Ida Duke Miles,ida-duke-miles,2014,1,Webster,webster,1984,A soft yellow self with a small green throat and waves of ruffles.,24,5.5,2,3,m,5,1,6
265,Ida Wimberly Munson,ida-wimberly-munson,2019,1,"Munson, R.W.",munson-r-w,1979,"A very pretty, soft lilac pink flower with a creamy green throat. ",28,5.5,2,2,m,5.5,1,8
266,Ida's Magic,idas-magic,2019,1,"Munson, I.",munson-i,1988,"A light purple lavender blend with a large green gold throat which is famed for its' heavy, gold ruffled edge. Much used in breeding but not a very good garden plant for our conditions, although on a good day it is awesome. Usually better on the rebloom. Stout Medal winner 2001.    ",28,6,2,1,"e,m",6,1,6
267,Illini Jackpot,illini-jackpot,2019,1,Varner,varner,1981,"A tall, striking daylily with dark red flowers and a light green throat.We find it taller here than registered.",32,6,2,3,m,5,1,10
268,Impromptu,impromptu,2014,1,"Brooks, B.",brooks-b,1992,A nice light to medium purple flower with a yellow green throat.,27,5.5,2,2,"e,m",5,1,6
269,Inca Puzzle,inca-puzzle,2019,1,Petit,petit,2003,This stunning rich purple flower is edged in creamy yellow and has a chalky watermark eye around a large cream yellow throat.,28,6,2,2,m,10.5,1,6
270,Inner View,inner-view,2014,1,Morss,morss,1982,Pale lavender cream with a yellow halo and a green throat.,26,6.5,2,1,e,5,1,6
271,Inspired Word,inspired-word,2019,1,Dove,dove,1979,A near white flower with the palest pink blush and a green throat.,24,6,1,2,m,4.5,1,10
272,Iridescent Jewel,iridescent-jewel,2014,1,Hite,hite,1984,A deep lavender flower with a faint watermark eye and a green throat.,27,5.5,2,3,m,4,1,8
273,Iron Gate Glacier,iron-gate-glacier,2019,1,Sellers,sellers,1971,Near white flower with a pale lemon influence and a green throat.,28,5.5,1,3,m,4,1,7
274,Irving Schulman,irving-schulman,2019,1,Salter,salter,1992,A lavender blend with a narrow white edge and a watermark eyezone around a large green to yellow throat.,24,5.5,2,2,m,6.5,1,4
275,Isle of Dreams,isle-of-dreams,2014,1,Morss,morss,1989,This exotic creamy white flower has a large feathery eyezone of violet purple. ,22,6,2,2,"e,m",7.5,1,4
276,Isle of Wight,isle-of-wight,2019,1,Trimmer,trimmer,2004,A heavily ruffled ivory cream flower with a green throat.,24,5,2,1,e,7.5,1,8
277,Islesworth,islesworth,2019,1,Stamile,stamile,1997,Gorgeous pale cream flower with a purple eye and matching picotee edge.,25,5,2,1,"e,m",7.5,1,8
278,Ivory Coast,ivory-coast,2019,1,Peck,peck,1988,A near white with a green throat out of 'Tetraploid Joan Senior' and 'White Tie Affair'.,25,5.5,2,3,m,5,1,8
279,James Marsh,james-marsh,2019,1,Marsh-Klehm,marsh-klehm,1978,"Large, ruffled, scarlet red self with a yellow green throat.",28,6.5,2,3,"e,m",4.5,1,8
280,Jay Turman,jay-turman,2014,1,"Kirchhoff, D.",kirchhoff-d,1992,A well formed dark red flower with a gold throat.,31,6,2,1,e,5.5,1,5
281,Jedi Codie Wedgeworth,jedi-codie-wedgeworth,2019,1,Wedgeworth,wedgeworth,1990,A pretty pastel pink with a maroon eyezone and a green throat.,26,6,1,2,"e,m",6,1,5
282,Jedi Dot Pierce,jedi-dot-pierce,2019,1,Wedgeworth,wedgeworth,1988,A rose pink beauty with a darker halo or shading around a yellow to green throat.,20,6.5,1,2,"e,m",5,1,5
283,Jen Melon,jen-melon,2014,1,Oaks,oaks,1987,A ruffled flower in a blend of cream yellow and melon. A great performer for the second half of the season.,26,5,1,3,"m,l",5,0,0
284,Jerusalem,jerusalem,2014,1,Stevens-Seawright,stevens-seawright,1983,"A heavily ruffled,shining gold flower with a small green throat. Needs warm weather to perform at its best and then puts on a splendid display.",28,5,2,3,m,5,1,10
285,Joan Senior,joan-senior,2014,1,Durio,durio,1977,This is the legendary near white that Jan first saw and loved which led to our collection of daylilies.,25,6,1,2,"e,m",4.5,1,8
286,Jock Randall,jock-randall,2014,1,Peck,peck,1970,"An unusual and attractive colour blend of red, pink and rose with a green yellow throat. A large handsome daylily with flowers that fresh all day long regardless of the weather. Registered as evergreen but dormant to semi-evergreen here.",29,6,2,1,m,4,1,4
287,Jolly Lad,jolly-lad,2019,1,"Spalding, W.",spalding-w,1980,A ruffled apricot pink flower with a deeper pink eyezone and a striking green throat. Registered as evergreen but is semi evergreen here.,17,6,1,2,"e,m",5.5,1,8
288,Jolyene Nichole,jolyene-nichole,2014,1,"Spalding, W.",spalding-w,1984,"A well ruffled, glowing rose pink flower with deeper pink veins. Blooms are well presented on low growing scapes. Semi-evergreen to dormant here rather than evergree as registered. ",14,6,1,2,m,5,1,8
289,Journey's End,journeys-end,2014,1,Crowell-Williamson,crowell-williamson,1974,A fine near white with a lemon yellow throat. The petals are lightly ruffled and creped in texture.,16,5,1,2,e,4,1,6
290,Jovial,jovial,2014,1,Gates,gates,1986,"A rich, wine red with elegantly ruffled, wide, rounded petals and a yellow green throat. One of the very best in this colour class..",20,5,2,2,e,5,1,10
291,Joyful Occasion,joyful-occasion,2019,1,"Spalding, W.",spalding-w,1976,Beautiful deep pink flower with a green throat. Multiple award winner.,20,5.75,1,2,m,5,1,6
292,Juanita's Picotee Delight,juanitas-picotee-delight,2019,1,"Young, J.",young-j,1991,Shrimp pink with a bold maroon eyezone and matching picotee edge.,26,6,1,2,"e,m",5,1,10
293,Judah,judah,2014,1,Harris,harris,1979,Striking gold to orange ruffled flowers with bronze highlights and yellow midribs. A reliable and floriferous daylily that is always popular.,29,6,2,3,m,5,1,7
294,June Wine,june-wine,2019,1,Peck,peck,1976,Lavender pink with a red-purple eyezone and matching edge.,28,6,2,3,m,4.5,1,5
295,Jungle Beauty,jungle-beauty,2019,1,Apps,apps,1990,A black red flower with a faint black eyezone and a yellow green throat.,30,5.5,1,3,m,6,1,7
296,Just Celebrate,just-celebrate,2014,1,Yancey,yancey,1986,A chartreuse influenced near white with a green throat. Flower slightly reflexed.,30,6,1,2,m,5,1,8
297,Kate Carpenter,kate-carpenter,2014,1,"Munson, R.W.",munson-r-w,1980,"A cream pink flower of smooth texture with a cream throat. A multiple award winner, including Stout Medal runner up.",28,6,2,1,"e,m",4.5,1,10
298,Kathleen Salter,kathleen-salter,2014,1,Salter,salter,1989,"A beautifully formed , lemon yellow flower with large looping ruffles and a small green throat.",28,6,2,2,"e,m",6.5,1,10
299,Kazuq,kazuq,2019,1,Jinkerson,jinkerson,1986,"A near white,cream flower with a greenish yellow throat.",26,5,1,1,"m,l",5,1,5
300,Kecia,kecia,2019,1,"Munson, R.W.",munson-r-w,1977,"Round and ruffled cream yellow flowers held on stocky, well branced scapes. Usually reblooms here. ",28,6,2,1,"e,m",4.5,1,10
301,Kelly's Girl,kellys-girl,2014,1,Spalding,spalding,1983,"A gorgeous, ruffled and recurved coral pink blend with a large green throat.",19,5.75,1,1,m,4.5,0,0
302,Killer Purple,killer-purple,2019,1,Carpenter-Glidden,carpenter-glidden,1985,This dark purple flower has a slight silvery sheen and a green throat. A favourite here and a great season extender.,21,5.25,1,2,l,5,1,5
303,Kiowa Sunset,kiowa-sunset,2019,1,Guidry,guidry,1990,"An interesting colour blend of coppery pink, with a green to yellow throat and a bronze-red and pink eyezone.Registered as extra early but it flowers later here.",23,5,1,1,"e,m",5,1,6
304,La Peche,la-peche,2014,1,"Munson, R.W.",munson-r-w,1976,A delightful peach melon blend that is often asked for by visitors.,24,6,2,2,"e,m",4.5,1,4
305,Lady Liz,lady-liz,2014,1,Lachman,lachman,1983,A large lavender-pink flower with a white halo and a lime green throat.,28,6.5,1,3,"m,l",5,1,6
306,Lauradell,lauradell,2019,1,"Millikan, B.",millikan-b,1989,Apple blossom pink with lighter midribs and a green throat.,25,5.25,1,3,"m,l",4,1,5
307,Lauren Leah,lauren-leah,2019,1,Pierce,pierce,1983,An exquisite flower of palest pink with ruffled edges and a green throat.,18,6,1,3,"e,m",5.5,1,9
308,Lavender Bonanza,lavender-bonanza,2019,1,MacMillan-Lankart,macmillan-lankart,1965,"A pretty oldie, this is a mauve pink flower with lighter midribs and a yellow green throat.",30,6,1,2,"e,m",4.5,1,8
309,Lavender Memories,lavender-memories,2014,1,Stamile,stamile,1990,A fine lavender flower of round and ruffled form. Very popular due its colour.,23,5.5,2,2,"e,m",5,1,7
310,Lavender Stardust,lavender-stardust,2019,1,"Carpenter, J.",carpenter-j,1991,A very pretty deep lavender pink blend with a green throat.,26,5.5,1,3,"m,l",6,1,6
311,Lavender Tonic,lavender-tonic,2014,1,"Spalding, W.",spalding-w,1983,"This pretty, ruffled flower is a lavender pink blend with a green throat.",17,5.25,1,1,m,4.5,0,0
312,Leading Edge,leading-edge,2018,1,Peck,peck,1989,Large golden apricot blooms of ruffled and pleated form.,24,6.5,2,3,m,5,1,8
313,Lenox,lenox,2014,1,"Munson, R.W.",munson-r-w,1984,An immaculate flower of ivory cream with a cool green throat. Top quality.,24,6,2,1,m,5.5,1,7
314,Leonard Bernstein,leonard-bernstein,2014,1,"Kirchhoff, D.",kirchhoff-d,1991,"A round, slightly recurved, bright red flower with a green throat.",26,5.5,2,1,"e,m",7,1,5
315,Lime Frost,lime-frost,2014,1,Stamile,stamile,1990,Green influenced near white flower with a green throat. One of the whitest and always in demand.,27,5.75,2,3,l,6.5,1,8
